UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,energy_consumption_kwh,power_state,power_state_numeric,power_quality_factor,on_diesel,actual_energy_kwh,grid_emissions_kg_co2,diesel_emissions_kg_co2,total_emissions_kg_co2,energy_cost_usd,energy_cost_ngn,maintenance_urgency,tropical_degradation_rate,Type_encoded
8431,L55610,L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,61.029338757397646,diesel_gen,3,0.95,1,61.63963214497162,0.0,49.558264244557186,49.558264244557186,27.73783446523723,41606.75169785585,59.14527151685978,0.12922856493716642,0
8432,H37845,H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,60.09060271042448,stable_grid,0,1.0,0,60.09060271042448,28.242583273899502,0.0,28.242583273899502,4.807248216833958,7210.872325250937,48.95352944533967,0.12922856493716642,2
8433,L55612,L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,55.17929967524726,brownout,1,0.75,0,57.938264659009626,27.230984389734523,0.0,27.230984389734523,4.6350611727207705,6952.591759081156,49.03826265681063,0.32307141234291603,0
8434,M23293,M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,61.0383021056895,stable_grid,0,1.0,0,61.0383021056895,28.688001989674063,0.0,28.688001989674063,4.88306416845516,7324.59625268274,50.37101220286792,0.12922856493716642,1
8435,M23294,M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,49.06087872602413,diesel_gen,3,0.95,1,49.55148751328437,0.0,39.83939596068063,39.83939596068063,22.298169380977967,33447.25407146695,57.078639359247106,0.19384284740574964,1
8436,M23295,M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,54.02551695797277,brownout,1,0.75,0,56.72679280587141,26.661592618759563,0.0,26.661592618759563,4.538143424469713,6807.21513670457,49.90582686133298,0.19384284740574964,1
8437,L55616,L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,60.40615208031078,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,55.548244695335335,0.19384284740574964,0
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,64.30479648399759,diesel_gen,3,0.95,1,64.94784444883757,0.0,52.21806693686541,52.21806693686541,29.226530001976908,43839.79500296536,93.39213420347633,0.12922856493716642,0
8439,L55618,L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,56.99370699944599,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,54.83787174479978,0.12922856493716642,0
8440,L55619,L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,54.00333385175002,stable_grid,0,1.0,0,54.00333385175002,25.38156691032251,0.0,25.38156691032251,4.320266708140002,6480.400062210003,50.43569290738815,0.12922856493716642,0
8441,L55620,L,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,50.45348175852142,stable_grid,0,1.0,0,50.45348175852142,23.713136426505066,0.0,23.713136426505066,4.036278540681714,6054.417811022571,16.544375889503222,0.0,0
8442,L55621,L,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,41.786370416271055,stable_grid,0,1.0,0,41.786370416271055,19.639594095647393,0.0,19.639594095647393,3.3429096333016846,5014.364449952527,14.018518934555383,0.12922856493716642,0
8443,L55622,L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,44.89368010784443,stable_grid,0,1.0,0,44.89368010784443,21.10002965068688,0.0,21.10002965068688,3.5914944086275544,5387.241612941331,15.353653147614535,0.12922856493716642,0
8444,M23303,M,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,43.22981857699381,diesel_gen,3,0.95,1,43.662116762763745,0.0,35.10434187726205,35.10434187726205,19.647952543243687,29471.92881486553,25.266012480660358,0.12922856493716642,1
8445,M23304,M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,40.48467136421726,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.353487410667885,0.19384284740574964,1
8446,M23305,M,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,44.43374712355265,stable_grid,0,1.0,0,44.43374712355265,20.883861148069744,0.0,20.883861148069744,3.554699769884212,5332.049654826318,16.467657064687895,0.19384284740574964,1
8447,L55626,L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,46.39753576780125,brownout,1,0.75,0,48.71741255619131,22.897183901409917,0.0,22.897183901409917,3.897393004495305,5846.089506742957,18.346636928517437,0.19384284740574964,0
8448,L55627,L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,49.645440769022485,diesel_gen,3,0.95,1,50.14189517671271,0.0,40.31408372207702,40.31408372207702,22.56385282952072,33845.77924428108,29.129949490223197,0.12922856493716642,0
8449,L55628,L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,46.25149104665886,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.203736449021076,0.12922856493716642,0
8450,L55629,L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,41.75282345021534,stable_grid,0,1.0,0,41.75282345021534,19.62382702160121,0.0,19.62382702160121,3.340225876017227,5010.33881402584,17.011471001935703,0.12922856493716642,0
8451,L55630,L,298.4,310.0,1559,44.2,23,0,0,0,0,0,0,48.94651581159715,brownout,1,0.75,0,51.39384160217701,24.155105553023194,0.0,24.155105553023194,4.111507328174161,6167.260992261242,20.48909617802605,0.12922856493716642,0
8452,L55631,L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,46.33374844180476,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.184721018503982,0.12922856493716642,0
8453,M23312,M,298.6,310.0,1512,37.5,27,0,0,0,0,0,0,44.94592189908735,diesel_gen,3,0.95,1,45.39538111807823,0.0,36.4978864189349,36.4978864189349,20.427921503135202,30641.882254702803,29.154531299293055,0.12922856493716642,1
8454,L55633,L,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,45.518804381144534,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.65455749826285,0.19384284740574964,0
8455,L55634,L,298.6,310.0,1522,40.3,32,0,0,0,0,0,0,46.74576258437161,stable_grid,0,1.0,0,46.74576258437161,21.970508414654656,0.0,21.970508414654656,3.739661006749729,5609.491510124593,20.387853395349303,0.12922856493716642,0
8456,L55635,L,298.6,309.9,1356,59.5,34,0,0,0,0,0,0,53.557926457311055,brownout,1,0.75,0,56.23582278017661,26.430836706683007,0.0,26.430836706683007,4.498865822414129,6748.298733621194,23.815977425371663,0.12922856493716642,0
8457,L55636,L,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,46.47031750776942,stable_grid,0,1.0,0,46.47031750776942,21.841049228651627,0.0,21.841049228651627,3.7176254006215537,5576.438100932331,20.929942313795536,0.12922856493716642,0
8458,L55637,L,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,47.71785623107062,stable_grid,0,1.0,0,47.71785623107062,22.42739242860319,0.0,22.42739242860319,3.8174284984856497,5726.142747728474,21.655232589527536,0.12922856493716642,0
8459,L55638,L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,42.03446841881478,stable_grid,0,1.0,0,42.03446841881478,19.756200156842947,0.0,19.756200156842947,3.362757473505183,5044.136210257774,20.107778747903932,0.12922856493716642,0
8460,L55639,L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,42.70992112401112,brownout,1,0.75,0,44.845417180211676,21.077346074699488,0.0,21.077346074699488,3.587633374416934,5381.450061625401,21.34573222225273,0.12922856493716642,0
8461,L55640,L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,52.12501658800636,stable_grid,0,1.0,0,52.12501658800636,24.498757796362987,0.0,24.498757796362987,4.1700013270405085,6255.001990560762,24.049016401957456,0.12922856493716642,0
8462,L55641,L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,47.802097549261674,stable_grid,0,1.0,0,47.802097549261674,22.466985848152987,0.0,22.466985848152987,3.824167803940934,5736.251705911401,22.947678586233266,0.12922856493716642,0
8463,M23322,M,298.7,309.8,1501,44.7,48,0,0,0,0,0,0,49.494994598091225,diesel_gen,3,0.95,1,49.98994454407214,0.0,40.191915413434,40.191915413434,22.495475044832464,33743.212567248695,33.9813086029234,0.12922856493716642,1
8464,M23323,M,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,48.395832760730464,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.10681520559893,0.19384284740574964,1
8465,H37878,H,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,42.14355601873994,stable_grid,0,1.0,0,42.14355601873994,19.80747132880777,0.0,19.80747132880777,3.3714844814991953,5057.226722248793,22.356988775669368,0.19384284740574964,2
8466,M23325,M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,47.343041452992026,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.957368008602003,0.32307141234291603,1
8467,L55646,L,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,46.25198954776207,brownout,1,0.75,0,48.56458902515018,22.825356841820582,0.0,22.825356841820582,3.8851671220120143,5827.750683018022,25.727354074855562,0.19384284740574964,0
8468,L55647,L,298.6,309.8,1704,28.3,64,0,0,0,0,0,0,43.31256305937042,stable_grid,0,1.0,0,43.31256305937042,20.356904637904094,0.0,20.356904637904094,3.4650050447496334,5197.50756712445,24.321349589822397,0.12922856493716642,0
8469,H37882,H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,46.715689848270486,stable_grid,0,1.0,0,46.715689848270486,21.956374228687128,0.0,21.956374228687128,3.737255187861639,5605.882781792458,25.753486211479213,0.12922856493716642,2
8470,M23329,M,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,56.24194383761958,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.356285080325264,0.32307141234291603,1
8471,L55650,L,298.7,309.9,1464,38.0,74,0,0,0,0,0,0,46.47266267019043,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.986418806340954,0.19384284740574964,0
8472,L55651,L,298.6,309.8,1332,46.4,76,0,0,0,0,0,0,48.89538236117967,stable_grid,0,1.0,0,48.89538236117967,22.980829709754445,0.0,22.980829709754445,3.911630588894374,5867.445883341561,28.049264398163025,0.12922856493716642,0
8473,L55652,L,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,48.976511918704745,stable_grid,0,1.0,0,48.976511918704745,23.01896060179123,0.0,23.01896060179123,3.9181209534963797,5877.181430244569,28.392073405864352,0.12922856493716642,0
8474,M23333,M,298.6,309.8,1430,43.1,80,0,0,0,0,0,0,49.02278607564904,diesel_gen,3,0.95,1,49.51301393640553,0.0,39.808463204870044,39.808463204870044,22.28085627138249,33421.284407073734,38.884205173626775,0.12922856493716642,1
8475,M23334,M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,51.58510125740919,diesel_gen,3,0.95,1,52.10095226998328,0.0,41.88916562506656,41.88916562506656,23.445428521492477,35168.14278223872,40.20713329325449,0.19384284740574964,1
8476,M23335,M,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,48.181771225386754,diesel_gen,3,0.95,1,48.663588937640625,0.0,39.12552550586307,39.12552550586307,21.898615021938284,32847.922532907425,39.554283882091674,0.19384284740574964,1
8477,L55656,L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,45.34390652306195,voltage_spike,4,1.15,0,43.98358932737009,20.67228698386394,0.0,20.67228698386394,3.5186871461896074,5278.030719284411,28.493957306629884,0.19384284740574964,0
8478,H37891,H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,46.152358390023146,voltage_spike,4,1.15,0,44.76778763832245,21.04086019001155,0.0,21.04086019001155,3.5814230110657963,5372.134516598694,29.067312023516102,0.12922856493716642,2
8479,M23338,M,298.5,309.7,1354,60.8,96,0,0,0,0,0,0,57.97730668643192,stable_grid,0,1.0,0,57.97730668643192,27.249334142623002,0.0,27.249334142623002,4.638184534914554,6957.276802371832,34.18940498414725,0.32307141234291603,1
8480,L55659,L,298.6,309.7,1627,33.4,99,0,0,0,0,0,0,47.0729378879452,brownout,1,0.75,0,49.426584782342466,23.230494847700957,0.0,23.230494847700957,3.9541267825873976,5931.190173881097,31.85981645964258,0.19384284740574964,0
8481,L55660,L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,46.4614133960374,diesel_gen,3,0.95,1,46.926027529997775,0.0,37.72852613411821,37.72852613411821,21.116712388499,31675.0685827485,41.356055606895296,0.12922856493716642,0
8482,M23341,M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,44.01680063323064,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.605026775273316,0.12922856493716642,1
8483,L55662,L,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,48.829733306389414,stable_grid,0,1.0,0,48.829733306389414,22.949974654003025,0.0,22.949974654003025,3.9063786645111533,5859.56799676673,32.77082019326133,0.19384284740574964,0
8484,L55663,L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,46.118436262152784,stable_grid,0,1.0,0,46.118436262152784,21.675665043211808,0.0,21.675665043211808,3.6894749009722227,5534.2123514583345,32.1979549257063,0.12922856493716642,0
8485,L55664,L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,54.04702237816445,stable_grid,0,1.0,0,54.04702237816445,25.40210051773729,0.0,25.40210051773729,4.323761790253156,6485.642685379735,35.1140505839017,0.12922856493716642,0
8486,L55665,L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,53.835587189322524,stable_grid,0,1.0,0,53.835587189322524,25.302725978981584,0.0,25.302725978981584,4.306846975145802,6460.270462718702,35.36092367266923,0.12922856493716642,0
8487,M23346,M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,50.22127518955061,brownout,1,0.75,0,52.73233894902814,24.784199306043224,0.0,24.784199306043224,4.218587115922252,6327.880673883377,35.3153592559934,0.12922856493716642,1
8488,L55667,L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,54.25408489102885,brownout,1,0.75,0,56.9667891355803,26.77439089372274,0.0,26.77439089372274,4.557343130846424,6836.014696269635,37.17820077807982,0.19384284740574964,0
8489,L55668,L,298.4,309.4,1385,43.2,119,0,0,0,0,0,0,50.27419223861693,diesel_gen,3,0.95,1,50.776934161003105,0.0,40.8246550654465,40.8246550654465,22.849620372451398,34274.43055867709,45.46466953570837,0.12922856493716642,0
8490,L55669,L,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,53.62832141798231,stable_grid,0,1.0,0,53.62832141798231,25.205311066451685,0.0,25.205311066451685,4.290265713438585,6435.398570157878,36.715883337154544,0.12922856493716642,0
8491,M23350,M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,58.93614583965311,brownout,1,0.75,0,61.882953131635766,29.08498797186881,0.0,29.08498797186881,4.950636250530861,7425.954375796292,39.73889373614665,0.12922856493716642,1
8492,L55671,L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,51.11613139717993,stable_grid,0,1.0,0,51.11613139717993,24.024581756674564,0.0,24.024581756674564,4.0892905117743945,6133.935767661592,36.682616243421194,0.19384284740574964,0
8493,M23352,M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,50.29475660309502,stable_grid,0,1.0,0,50.29475660309502,23.638535603454656,0.0,23.638535603454656,4.023580528247601,6035.370792371402,36.729481924427795,0.12922856493716642,1
8494,M23353,M,298.3,309.5,1560,36.9,131,0,0,0,0,0,0,49.953819934217464,stable_grid,0,1.0,0,49.953819934217464,23.478295369082208,0.0,23.478295369082208,3.996305594737397,5994.458392106096,37.09199250129979,0.19384284740574964,1
8495,L55674,L,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,49.69620755890796,stable_grid,0,1.0,0,49.69620755890796,23.357217552686738,0.0,23.357217552686738,3.9756966047126365,5963.544907068955,37.481826235770995,0.19384284740574964,0
8496,L55675,L,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,44.910345235126854,stable_grid,0,1.0,0,44.910345235126854,21.10786226050962,0.0,21.10786226050962,3.5928276188101482,5389.241428215222,36.228683084593015,0.12922856493716642,0
8497,M23356,M,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,43.19975883073232,brownout,1,0.75,0,45.35974677226894,21.3190809829664,0.0,21.3190809829664,3.6287797417815155,5443.169612672274,36.692253432205746,0.12922856493716642,1
8498,M23357,M,298.3,309.4,1509,34.2,141,0,0,0,0,0,0,47.90152896033044,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.14155757270449,0.19384284740574964,1
8499,L55678,L,298.4,309.6,1479,37.8,144,0,0,0,0,0,0,49.925908951445265,diesel_gen,3,0.95,1,50.42516804095972,0.0,40.541835104931614,40.541835104931614,22.691325618431875,34036.98842764781,49.30188985931876,0.19384284740574964,0
8500,L55679,L,298.4,309.6,1655,30.2,146,0,0,0,0,0,0,47.43233825315454,stable_grid,0,1.0,0,47.43233825315454,22.293198978982634,0.0,22.293198978982634,3.7945870602523635,5691.880590378545,38.6367062150639,0.12922856493716642,0
8501,L55680,L,298.3,309.5,1711,30.3,148,0,0,0,0,0,0,48.34887493022528,diesel_gen,3,0.95,1,48.83236367952753,0.0,39.261220398340136,39.261220398340136,21.97456365578739,32961.845483681085,49.41199893355784,0.12922856493716642,0
8502,L55681,L,298.4,309.7,1581,34.6,150,0,0,0,0,0,0,49.71463196834203,brownout,1,0.75,0,52.20036356675914,24.53417087637679,0.0,24.53417087637679,4.176029085340731,6264.043628011096,40.832616971267996,0.12922856493716642,0
8503,H37916,H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,57.287252448063384,stable_grid,0,1.0,0,57.287252448063384,26.92500865058979,0.0,26.92500865058979,4.582980195845071,6874.470293767607,42.81688185036714,0.12922856493716642,2
8504,L55683,L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,52.48897530648068,stable_grid,0,1.0,0,52.48897530648068,24.66981839404592,0.0,24.66981839404592,4.199118024518454,6298.677036777682,42.03397601369503,0.32307141234291603,0
8505,L55684,L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,51.95951814064287,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.584210513680915,0.12922856493716642,0
8506,L55685,L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,52.2821287194015,stable_grid,0,1.0,0,52.2821287194015,24.572600498118703,0.0,24.572600498118703,4.18257029755212,6273.85544632818,42.59855930035063,0.12922856493716642,0
8507,L55686,L,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,46.76400923218583,stable_grid,0,1.0,0,46.76400923218583,21.979084339127336,0.0,21.979084339127336,3.741120738574866,5611.6811078622995,71.10529916740268,0.12922856493716642,0
8508,L55687,L,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,53.14180562776645,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.99805269450289,0.12922856493716642,0
8509,M23368,M,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,51.19418752125492,diesel_gen,3,0.95,1,51.70612939646747,0.0,41.57172803475984,41.57172803475984,23.26775822841036,34901.63734261554,53.35829796886424,0.12922856493716642,1
8510,M23369,M,298.4,309.7,1870,22.5,170,0,0,0,0,0,0,44.965429964630694,stable_grid,0,1.0,0,44.965429964630694,21.133752083376425,0.0,21.133752083376425,3.5972343971704555,5395.851595755683,41.62224018011179,0.19384284740574964,1
8511,L55690,L,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,56.118668703270274,stable_grid,0,1.0,0,56.118668703270274,26.375774290537027,0.0,26.375774290537027,4.489493496261622,6734.240244392434,45.75384561136872,0.19384284740574964,0
8512,L55691,L,298.4,309.7,1457,44.2,175,0,0,0,0,0,0,55.62830403625276,diesel_gen,3,0.95,1,56.18458707661529,0.0,45.17240800959869,45.17240800959869,25.28306418447688,37924.596276715325,56.09166666699957,0.12922856493716642,0
8513,H37926,H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,51.800165627370276,brownout,1,0.75,0,54.390173908738795,25.563381737107232,0.0,25.563381737107232,4.351213912699103,6526.820869048655,45.81945996588659,0.12922856493716642,2
8514,M23373,M,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,51.13866616915877,stable_grid,0,1.0,0,51.13866616915877,24.035173099504618,0.0,24.035173099504618,4.091093293532701,6136.639940299052,45.54376063923481,0.32307141234291603,1
8515,L55694,L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,58.11086460049844,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.11541362913239,0.19384284740574964,0
8516,L55695,L,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,56.98936442629963,diesel_gen,3,0.95,1,57.55925807056263,0.0,46.27764348873235,46.27764348873235,25.90166613175318,38852.499197629775,58.43967299375586,0.12922856493716642,0
8517,L55696,L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,48.283142065527635,voltage_spike,4,1.15,0,46.83464780356181,22.01228446767405,0.0,22.01228446767405,3.7467718242849446,5620.157736427417,45.239134442674754,0.12922856493716642,0
8518,M23377,M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,64.54772885392457,brownout,1,0.75,0,67.7751152966208,31.854304189411774,0.0,31.854304189411774,5.422009223729664,8133.013835594496,52.422001174506484,0.12922856493716642,1
8519,M23378,M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,47.74869150600236,stable_grid,0,1.0,0,47.74869150600236,22.441885007821107,0.0,22.441885007821107,3.819895320480189,5729.842980720283,46.32937551184533,0.19384284740574964,1
8520,L55699,L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,56.294859477629586,stable_grid,0,1.0,0,56.294859477629586,26.458583954485903,0.0,26.458583954485903,4.503588758210367,6755.383137315551,49.606087341379656,0.19384284740574964,0
8521,M23380,M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,63.537485388996224,brownout,1,0.75,0,66.71435965844604,31.35574903946964,0.0,31.35574903946964,5.337148772675683,8005.723159013525,53.33898725490518,0.12922856493716642,1
8522,L55701,L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,59.99806048031399,brownout,1,0.75,0,62.99796350432969,29.609042847034953,0.0,29.609042847034953,5.039837080346375,7559.755620519562,52.5946392250538,0.19384284740574964,0
8523,H37936,H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,41.30849429486925,stable_grid,0,1.0,0,41.30849429486925,19.414992318588546,0.0,19.414992318588546,3.3046795435895397,4957.019315384309,13.545611387429934,0.0,2
8524,H37937,H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,46.44100187412434,stable_grid,0,1.0,0,46.44100187412434,21.827270880838437,0.0,21.827270880838437,3.715280149929947,5572.9202248949205,16.0191435521159,0.32307141234291603,2
8525,L55704,L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,47.99415269745313,diesel_gen,3,0.95,1,48.47409422442766,0.0,38.97317175643984,38.97317175643984,21.813342400992447,32720.01360148867,27.476335737910954,0.32307141234291603,0
8526,L55705,L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,49.496894267468505,diesel_gen,3,0.95,1,49.991863210143194,0.0,40.19345802095513,40.19345802095513,22.496338444564437,33744.50766684666,28.29023815461471,0.12922856493716642,0
